county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee_mail,provisional
Bay,City of Bay City Ward 6 Precinct 1,U.S. House,8,,Write-ins,0,0,0,0,
Bay,City of Bay City Ward 7 Precinct 1,U.S. House,8,,Write-ins,0,0,0,0,
Bay,City of Bay City Ward 8 Precinct 1,U.S. House,8,,Write-ins,0,0,0,0,
Bay,City of Bay City Ward 9 Precinct 1,U.S. House,8,,Write-ins,0,0,0,0,
Bay,City of Essexville Precinct 1,U.S. House,8,,Write-ins,0,0,0,0,
Bay,City of Essexville Precinct 2,U.S. House,8,,Write-ins,0,0,0,0,
Bay,City of Pinconning Precinct 1,U.S. House,8,,Write-ins,0,0,0,0,
Bay,Frankenlust Township Precinct 1,U.S. House,8,,Write-ins,0,0,0,0,
Bay,Fraser Township Precinct 1,U.S. House,8,,Write-ins,0,0,0,0,
Bay,Garfield Township Precinct 1,U.S. House,8,,Write-ins,0,0,0,0,
Bay,Gibson Township Precinct 1,U.S. House,8,,Write-ins,0,0,0,0,
Bay,Hampton Township Precinct 1,U.S. House,8,,Write-ins,0,0,0,0,
Bay,Hampton Township Precinct 2,U.S. House,8,,Write-ins,0,0,0,0,
Bay,Hampton Township Precinct 3,U.S. House,8,,Write-ins,0,0,0,0,
Bay,Hampton Township Precinct 4,U.S. House,8,,Write-ins,0,0,0,0,
Bay,Hampton Township Precinct 5,U.S. House,8,,Write-ins,0,0,0,0,
Bay,Kawkawlin Township Precinct 1,U.S. House,8,,Write-ins,0,0,0,0,
Bay,Merritt Township Precinct 1,U.S. House,8,,Write-ins,0,0,0,0,
Bay,Monitor Township Precinct 1,U.S. House,8,,Write-ins,0,0,0,0,
Bay,Monitor Township Precinct 2,U.S. House,8,,Write-ins,0,0,0,0,
Bay,Monitor Township Precinct 3,U.S. House,8,,Write-ins,0,0,0,0,
Bay,Mount Forest Township Precinct 1,U.S. House,8,,Write-ins,0,0,0,0,
Bay,Pinconning Township Precinct 1,U.S. House,8,,Write-ins,0,0,0,0,
Bay,Portsmouth Township Precinct 1,U.S. House,8,,Write-ins,0,0,0,0,
Bay,Portsmouth Township Precinct 2,U.S. House,8,,Write-ins,0,0,0,0,
Bay,Williams Township Precinct 1,U.S. House,8,,Write-ins,0,0,0,0,
Bay,Williams Township Precinct 2,U.S. House,8,,Write-ins,0,0,0,0,
Bay,City of Midland Precinct 2,U.S. House,8,,Write-ins,0,0,0,0,
